date,xrf,sample,ni,fe,alu,mag,chrom,man
11/1/22,2,S12,1.365,13.624,1.583,27.836,1.034,0.312
11/1/22,3,S2,0.64,51.387,6.698,1.034,4.723,0.956
11/1/22,4,S11,0.966,7.761,0.877,19.232,0.712,0.137
11/2/22,2,S11,0.965,8.075,1.843,23.94,0.527,0.157
11/2/22,4,S1,0.633,48.193,6.989,1.432,3.947,0.447
11/2/22,3,S1,0.626,48.326,9.872,1.146,4.988,0.809
11/2/22,4,S12,1.362,13.21,0.974,20.03,1.283,0.238
11/2/22,4,S3,1.001,52.93,3.526,1.015,3.661,1.585
11/2/22,3,S2,0.642,51.363,6.63,0.955,4.708,0.955
11/2/22,4,S11,0.963,7.745,0.876,19.415,0.706,0.14
11/2/22,2,S2,0.672,51.487,7.01,0.772,4.248,0.952
11/2/22,2,S1,0.636,48.377,10.21,1.111,4.208,0.787
11/2/22,2,S3,1.023,53.107,3.518,1.279,3.964,1.42
11/2/22,2,S12,1.364,13.537,1.599,27.41,1.02,0.308
11/2/22,4,S2,0.66,51.644,5.592,1.092,3.888,0.942
11/2/22,3,S3,0.969,52.798,3.454,1.248,3.044,1.369
11/3/22,4,S1,0.632,48.121,6.859,1.431,3.94,0.459
11/3/22,2,S1,0.626,48.335,10.16,1.32,4.159,0.788
11/3/22,2,S3,1.025,53.47,3.539,1.238,4.003,1.43
11/3/22,2,S12,1.361,13.647,1.608,27.937,1.032,0.311
11/3/22,4,S2,0.654,51.602,5.593,1.089,3.857,0.941
11/3/22,2,S2,0.662,51.94,6.715,1.19,4.31,0.953
11/3/22,3,S2,0.64,51.492,6.64,1.047,4.727,0.956
11/3/22,4,S3,0.998,52.95,3.475,0.909,3.666,1.624
11/3/22,2,S11,0.958,8.114,1.813,24.24,0.532,0.16
11/3/22,3,S1,0.628,48.197,9.599,1.315,5.018,0.803
11/4/22,4,S2,0.654,51.56,5.53,1.12,3.853,0.951
11/4/22,2,S1,0.642,48.31,10.032,1.372,4.163,0.795
11/4/22,2,S3,1.016,53.165,3.336,0.654,3.922,1.408
11/4/22,4,S1,0.632,48.115,6.885,1.48,3.943,0.463
11/4/22,3,S2,0.649,51.45,6.661,1.015,4.725,0.959
11/4/22,2,S2,0.663,51.823,6.886,1.157,4.328,0.959
11/4/22,2,S12,1.358,13.65,1.592,28.135,1.034,0.31
11/4/22,3,S1,0.624,48.298,9.78,1.245,5.026,0.805
11/4/22,2,S11,0.969,8.118,1.858,23.895,0.534,0.162
11/5/22,4,S12,1.362,13.21,0.943,20.304,1.278,0.24
11/5/22,3,S2,0.639,51.325,6.635,0.926,4.721,0.958
11/5/22,3,S12,1.384,13.89,1.314,27.59,1.239,0.313
11/5/22,3,S3,0.974,52.863,3.504,1.134,3.019,1.366
11/5/22,4,S11,0.969,7.774,0.854,19.114,0.72,0.137
11/5/22,2,S11,0.969,8.145,1.859,23.935,0.534,0.161
11/5/22,3,S11,0.989,8.356,1.619,23.23,0.665,0.171
11/5/22,3,S1,0.627,48.239,9.693,1.355,5.014,0.806
11/5/22,4,S2,0.651,51.538,5.553,1.02,3.858,0.938
11/5/22,2,S2,0.665,51.933,6.912,0.965,4.321,0.955
11/5/22,2,S1,0.638,48.563,10.214,1.236,4.205,0.789
11/5/22,2,S3,1.012,53.19,3.374,0.8,4.016,1.428
11/5/22,4,S3,1,52.84,3.416,0.909,3.725,1.617
11/5/22,4,S1,0.631,48.037,6.842,1.531,3.89,0.534
11/5/22,2,S12,1.367,13.6,1.584,27.97,1.038,0.309
11/6/22,2,S3,1.02,53.195,3.482,1.155,3.965,1.424
11/6/22,4,S3,0.999,52.9,3.329,0.57,3.696,1.61
11/6/22,3,S12,1.379,13.945,1.386,27.74,1.25,0.322
11/6/22,3,S1,0.626,48.218,9.725,1.242,5.007,0.806
11/6/22,2,S2,0.663,51.842,6.966,0.914,4.301,0.961
11/6/22,4,S11,0.967,7.75,0.869,19.435,0.699,0.14
11/6/22,4,S2,0.649,51.654,5.526,1.057,3.875,0.947
11/6/22,3,S3,0.977,52.9,3.398,1.17,3.016,1.377
11/6/22,3,S2,0.645,51.484,6.81,1.02,4.736,0.957
11/6/22,4,S12,1.371,13.21,0.951,20.318,1.275,0.234
11/6/22,2,S11,0.967,8.152,1.81,24.368,0.535,0.162
11/6/22,2,S1,0.639,48.4,10.152,1.355,4.172,0.802
11/6/22,4,S1,0.635,48.155,6.896,1.439,3.94,0.476
11/6/22,2,S12,1.367,13.598,1.518,28.66,1.031,0.31
11/6/22,3,S11,0.987,8.339,1.682,23.21,0.702,0.164
11/7/22,4,S1,0.634,48.179,6.934,1.457,3.874,0.622
11/7/22,2,S2,0.674,51.658,6.954,0.816,4.298,0.963
11/7/22,4,S2,0.655,51.713,5.552,1.1,3.889,0.943
11/7/22,2,S12,1.387,13.658,1.536,28.553,1.028,0.313
11/7/22,3,S1,0.625,48.275,9.553,1.374,4.992,0.811
11/7/22,2,S3,1.034,53.138,3.504,1.205,3.991,1.426
11/7/22,3,S11,0.993,8.311,1.618,23.322,0.683,0.168
11/7/22,4,S3,1.001,52.995,3.487,0.968,3.662,1.626
11/7/22,2,S11,0.975,8.112,1.833,24.219,0.532,0.16
11/7/22,3,S12,1.386,14.026,1.26,26.946,1.147,0.322
11/7/22,3,S3,0.978,52.545,3.483,1.207,3.13,1.353
11/7/22,4,S12,1.371,13.263,0.973,20.135,1.247,0.242
11/7/22,4,S11,0.97,7.794,0.883,19.362,0.695,0.141
11/7/22,2,S1,0.636,48.303,10.078,1.432,4.159,0.805
11/7/22,3,S2,0.642,51.328,6.664,0.952,4.738,0.957
11/8/22,3,S2,0.638,51.275,6.587,0.951,4.689,0.957
11/8/22,3,S11,0.994,8.327,1.572,23.365,0.677,0.167
11/8/22,4,S12,1.37,13.284,0.95,20.586,1.247,0.241
11/8/22,3,S12,1.381,13.971,1.3,27.596,1.205,0.319
11/8/22,4,S2,0.656,51.691,4.658,0.843,3.848,0.943
11/8/22,3,S1,0.632,48.313,9.649,1.437,5.009,0.81
11/8/22,3,S3,0.972,52.9,3.533,1.217,3.061,1.371
11/8/22,4,S1,0.637,48.248,6.955,1.453,3.9,0.511
11/8/22,4,S3,1.003,52.984,3.404,0.789,3.648,1.621
11/8/22,4,S11,0.97,7.789,0.878,19.236,0.705,0.141
11/9/22,4,S2,0.657,51.59,5.56,0.973,3.776,0.938
11/9/22,3,S12,1.381,13.95,1.285,27.565,1.227,0.319
11/9/22,2,S3,1.038,53.118,3.434,0.894,3.962,1.42
11/9/22,2,S11,0.974,8.022,1.826,24.055,0.525,0.16
11/9/22,4,S3,1.005,52.98,3.449,0.948,3.676,1.616
11/9/22,3,S11,0.993,8.323,1.58,23.432,0.694,0.167
11/9/22,2,S1,0.645,48.158,10.285,1.259,4.165,0.799
11/9/22,2,S2,0.674,51.555,6.938,1.015,4.295,0.962
11/9/22,3,S3,0.972,53.08,3.355,0.893,3.008,1.376
11/9/22,3,S2,0.64,51.245,6.62,0.792,4.584,0.964
11/9/22,3,S1,0.627,48.28,9.723,1.29,4.996,0.806
11/9/22,4,S12,1.37,13.278,0.952,20.515,1.243,0.241
11/9/22,4,S11,0.967,7.748,0.869,19.225,0.697,0.142
11/9/22,2,S12,1.384,13.486,1.53,28.062,1.018,0.307
11/9/22,4,S1,0.638,48.108,6.779,1.652,3.872,0.556
11/10/22,3,S11,0.991,8.333,1.586,23.444,0.7,0.166
11/10/22,2,S1,0.655,48.17,9.883,1.59,4.182,0.796
11/10/22,4,S2,0.66,51.556,5.611,1.045,3.822,0.942
11/10/22,2,S3,1.038,53.1,3.54,1.219,3.968,1.422
11/10/22,3,S2,0.647,51.288,6.576,0.925,4.64,0.964
11/10/22,3,S1,0.632,48.46,10.096,1.141,5.018,0.806
11/10/22,3,S12,1.382,13.996,1.289,27.72,1.229,0.319
11/10/22,2,S12,1.386,13.565,1.528,28.76,1.038,0.306
11/10/22,4,S12,1.369,13.286,0.956,20.376,1.262,0.236
11/10/22,2,S11,0.981,8.084,1.776,24.485,0.525,0.16
11/10/22,4,S11,0.969,7.774,0.888,19.392,0.708,0.135
11/10/22,4,S3,1.002,52.99,3.431,0.878,3.68,1.602
11/10/22,2,S2,0.678,51.47,6.974,1.017,4.308,0.943
11/10/22,4,S1,0.637,48.16,6.967,1.455,3.792,0.706
11/11/22,2,S3,1.027,53.18,3.485,1.128,3.954,1.422
11/11/22,3,S1,0.617,48.395,9.898,1.084,5.059,0.798
11/11/22,3,S3,0.965,52.995,3.146,0.674,2.964,1.364
11/11/22,2,S1,0.648,48.014,10.122,1.396,4.148,0.794
11/11/22,2,S12,1.384,13.5,1.519,28.323,1.029,0.31
11/11/22,2,S11,0.979,8.073,1.777,24.392,0.529,0.162
11/11/22,2,S2,0.674,51.588,6.881,0.98,4.283,0.961
11/12/22,2,S3,1.042,53.092,3.574,1.236,3.959,1.417
11/12/22,3,S1,0.631,48.105,10.09,1.296,5.115,0.799
11/12/22,2,S12,1.388,13.542,1.521,28.662,1.033,0.309
11/12/22,2,S2,0.675,51.55,6.899,0.902,4.282,0.959
11/12/22,4,S12,1.372,13.265,0.932,20.415,1.252,0.244
11/12/22,4,S2,0.661,51.57,5.55,1.071,3.826,0.946
11/12/22,4,S1,0.633,48.005,6.888,1.456,3.831,0.64
11/12/22,3,S2,0.64,51.155,6.642,0.898,4.665,0.954
11/12/22,2,S1,0.647,48.296,10.15,1.334,4.186,0.795
11/12/22,3,S12,1.384,14.045,1.297,27.745,1.206,0.32
11/12/22,2,S11,0.981,8.092,1.78,24.652,0.535,0.161
11/12/22,3,S11,0.994,8.345,1.581,23.435,0.699,0.164
11/12/22,4,S11,0.97,7.782,0.87,19.29,0.711,0.137
11/12/22,3,S3,0.97,53.145,3.358,1.094,2.994,1.377
11/12/22,4,S3,0.995,52.84,3.464,0.999,3.629,1.614
11/13/22,2,S2,0.68,51.62,6.937,0.894,4.291,0.956
11/13/22,4,S2,0.662,51.602,5.531,1.033,3.838,0.946
11/13/22,4,S3,1.004,52.965,3.421,0.759,3.658,1.628
11/13/22,2,S1,0.656,48.49,10.292,1.264,4.198,0.79
11/13/22,3,S11,0.996,8.343,1.607,23.295,0.701,0.167
11/13/22,3,S12,1.386,14.002,1.289,27.155,1.217,0.32
11/13/22,3,S2,0.642,51.173,6.725,0.895,4.709,0.957
11/13/22,4,S1,0.634,47.978,6.851,1.506,3.862,0.601
11/13/22,4,S11,0.965,7.743,0.88,19.145,0.715,0.133
11/13/22,2,S11,0.985,8.098,1.796,24.138,0.53,0.158
11/13/22,2,S3,1.043,53.355,3.587,1.28,3.951,1.43
11/13/22,3,S3,0.975,52.986,3.408,1.193,3.016,1.376
11/13/22,4,S12,1.352,13.225,0.942,20.22,1.123,0.266
11/13/22,2,S12,1.394,13.555,1.535,28.49,1.039,0.309
11/13/22,3,S1,0.629,48.192,9.797,1.479,5.058,0.804
11/14/22,3,S2,0.641,51.375,6.656,0.974,4.75,0.955
11/14/22,4,S2,0.658,51.355,5.575,1.044,3.902,0.958
11/14/22,3,S3,0.987,52.92,3.121,0.715,2.97,1.387
11/14/22,3,S1,0.632,48.464,9.833,1.113,5.003,0.809
11/14/22,4,S1,0.609,47.53,6.776,1.398,3.848,0.534
11/14/22,4,S11,0.968,7.775,0.885,18.99,0.703,0.142
11/15/22,3,S12,1.388,13.898,1.26,27.612,1.184,0.318
11/15/22,2,S12,1.376,13.605,1.518,28.295,1.031,0.311
11/15/22,4,S12,1.366,13.272,0.953,20.427,1.235,0.239
11/15/22,2,S3,1.018,53.38,3.585,1.262,3.974,1.43
11/15/22,3,S2,0.647,51.282,6.668,1.027,4.771,0.944
11/15/22,2,S11,0.969,8.118,1.745,24.465,0.528,0.162
11/15/22,4,S1,0.628,48.041,6.872,1.4,3.811,0.663
11/15/22,3,S11,0.997,8.299,1.533,23.31,0.688,0.165
11/15/22,2,S1,0.64,48.43,10.268,1.289,4.189,0.801
11/15/22,3,S1,0.631,48.314,9.813,1.245,5.003,0.811
11/15/22,4,S11,0.968,7.75,0.863,19.16,0.702,0.139
11/15/22,4,S2,0.655,51.612,5.527,1.018,3.844,0.936
11/15/22,4,S3,0.919,52.668,3.968,0.846,3.725,1.452
11/15/22,2,S2,0.662,51.815,7.004,0.847,4.299,0.957
11/16/22,3,S3,0.975,52.728,3.417,1.188,3.086,1.36
11/16/22,4,S12,1.366,13.2,0.951,20.565,1.289,0.229
11/16/22,3,S2,0.651,51.239,6.606,0.847,4.669,0.958
11/16/22,2,S3,1.004,53.325,3.377,0.668,4.017,1.426
11/16/22,2,S2,0.664,52.143,6.852,1.216,4.355,0.97
11/16/22,4,S2,0.654,51.411,5.508,0.999,3.843,0.947
11/16/22,4,S3,1.005,53.02,3.369,0.741,3.675,1.63
11/16/22,4,S1,0.631,48.088,6.769,1.485,3.814,0.682
11/16/22,3,S1,0.63,48.078,9.518,1.442,4.973,0.807
11/16/22,2,S12,1.36,13.505,1.498,28.395,0.977,0.313
11/16/22,2,S11,0.969,8.137,1.776,24.745,0.527,0.16
11/16/22,3,S11,1,8.32,1.542,23.475,0.694,0.166
11/16/22,3,S12,1.395,13.92,1.285,27.543,1.226,0.32
11/16/22,2,S1,0.637,48.603,10.323,1.275,4.216,0.801
11/16/22,4,S11,0.965,7.744,0.829,19.12,0.712,0.136
11/17/22,3,S12,1.392,13.938,1.254,27.742,1.225,0.321
11/17/22,2,S11,0.96,7.999,1.832,23.705,0.523,0.157
11/17/22,4,S12,1.368,13.21,0.93,19.765,1.267,0.237
11/17/22,3,S2,0.641,51.385,6.742,0.851,4.718,0.945
11/17/22,4,S11,0.97,7.76,0.879,18.19,0.713,0.14
11/17/22,2,S2,0.67,51.21,6.95,0.889,4.243,0.959
11/17/22,2,S1,0.637,48.305,10.795,1.031,4.198,0.803
11/17/22,3,S3,0.98,52.63,3.41,1.122,3.082,1.379
11/17/22,2,S12,1.35,13.395,1.484,28.395,0.91,0.313
11/17/22,3,S1,0.631,47.88,9.81,1.535,5.03,0.811
11/17/22,3,S11,1.003,8.335,1.561,23.565,0.691,0.167
11/17/22,2,S3,1.024,53.145,3.386,0.669,4.013,1.421
11/18/22,3,S3,0.988,53,3.299,0.942,2.988,1.376
11/18/22,4,S11,0.966,7.748,0.879,19.1,0.705,0.14
11/18/22,3,S2,0.65,51.398,6.652,1.022,4.749,0.951
11/18/22,4,S3,0.999,53.075,3.374,0.79,3.676,1.597
11/18/22,3,S12,1.39,13.905,1.253,27.545,1.145,0.32
11/18/22,4,S12,1.367,13.232,0.924,20.128,1.237,0.243
11/18/22,2,S2,0.672,51.642,6.914,1.278,4.307,0.95
11/18/22,2,S12,1.36,13.53,1.53,28.363,0.99,0.309
11/18/22,4,S1,0.628,48.025,6.914,1.404,3.783,0.739
11/18/22,2,S1,0.637,48.335,10.136,1.468,4.184,0.803
11/18/22,3,S1,0.631,48.053,9.877,1.39,5.022,0.805
11/18/22,2,S11,0.967,8.059,1.808,24.062,0.534,0.159
11/18/22,3,S11,0.996,8.304,1.564,23.42,0.686,0.167
11/18/22,4,S2,0.655,51.645,5.54,1.158,3.891,0.948
11/18/22,2,S3,1.017,53.04,3.487,1.122,3.974,1.424
11/19/22,2,S2,0.666,51.416,6.912,0.806,4.274,0.956
11/19/22,3,S3,0.983,52.885,3.263,0.945,3.003,1.37
11/19/22,3,S11,0.994,8.292,1.546,23.664,0.68,0.166
11/19/22,3,S2,0.646,51.333,6.67,0.932,4.762,0.951
11/19/22,2,S3,1.025,53.209,3.472,1.055,4.015,1.424
11/19/22,3,S1,0.628,48.257,10.078,1.217,5.071,0.806
11/19/22,3,S12,1.364,13.859,1.214,27.309,1.018,0.321
11/19/22,4,S1,0.624,48.072,7.167,1.213,3.814,0.597
11/19/22,2,S1,0.64,48.412,10.42,1.196,4.193,0.796
11/19/22,2,S12,1.367,13.637,1.512,28.937,1.026,0.313
11/19/22,2,S11,0.97,8.121,1.752,24.3,0.523,0.159
11/20/22,2,S2,0.672,51.46,7.002,0.718,4.28,0.946
11/20/22,4,S2,0.659,51.585,5.59,0.863,3.845,0.938
11/20/22,2,S12,1.342,13.444,1.465,28.433,0.898,0.313
11/20/22,4,S1,0.63,47.994,6.898,1.406,3.835,0.613
11/20/22,2,S1,0.636,48.364,10.805,0.902,4.161,0.793
11/20/22,2,S3,1.011,53.075,3.448,0.904,3.891,1.413
11/20/22,3,S1,0.625,47.987,9.708,1.355,4.981,0.8
11/20/22,3,S2,0.643,51.29,6.652,0.747,4.702,0.957
11/20/22,2,S11,0.968,8.075,1.689,24.377,0.529,0.159
11/20/22,3,S12,1.383,13.958,1.192,27.392,1.088,0.322
11/20/22,3,S11,0.995,8.238,1.515,23.932,0.69,0.165
11/20/22,4,S3,0.998,52.9,3.353,0.732,3.648,1.622
11/21/22,2,S11,0.965,8.129,1.706,24.187,0.531,0.161
11/21/22,2,S1,0.63,48.215,10.14,1.279,4.188,0.799
11/21/22,3,S1,0.624,48.056,9.763,1.305,4.97,0.798
11/21/22,2,S12,1.338,13.48,1.438,28.24,0.991,0.31
11/21/22,4,S1,0.628,47.923,6.897,1.41,3.802,0.77
11/21/22,2,S3,1.018,53.52,3.439,0.93,3.938,1.436
11/21/22,4,S2,0.665,51.705,5.666,0.853,3.862,0.941
11/21/22,3,S2,0.65,51.339,6.612,0.703,4.694,0.952
11/21/22,3,S12,1.359,13.89,1.195,27.51,0.875,0.326
11/21/22,3,S11,0.996,8.314,1.507,23.05,0.656,0.169
11/21/22,2,S2,0.664,51.79,6.93,0.738,4.322,0.953
11/22/22,4,S11,0.971,7.773,0.807,19.185,0.7,0.14
11/22/22,4,S2,0.658,51.607,5.539,0.878,3.845,0.937
11/22/22,4,S12,1.364,13.295,0.913,20.345,1.174,0.257
11/22/22,3,S3,0.987,52.865,3.251,0.908,3.01,1.382
11/22/22,3,S12,1.361,13.855,1.23,27.217,1.034,0.32
11/22/22,2,S12,1.341,13.476,1.477,28.346,0.93,0.31
11/22/22,2,S1,0.634,48.302,10.87,0.838,4.158,0.796
11/22/22,2,S3,1.008,53.092,3.446,1.019,3.993,1.424
11/22/22,2,S11,0.967,8.056,1.733,24.266,0.528,0.16
11/22/22,4,S1,0.629,47.86,6.768,1.435,3.833,0.606
11/22/22,3,S2,0.651,51.325,6.547,0.704,4.624,0.961
11/22/22,4,S3,1.002,52.97,3.336,0.715,3.628,1.614
11/22/22,3,S11,1.001,8.268,1.445,24.52,0.664,0.167
11/22/22,3,S1,0.628,48.322,10.079,1.086,5.017,0.805
11/22/22,2,S2,0.657,51.578,6.958,0.682,4.253,0.961
11/23/22,4,S12,1.339,13.12,0.886,19.93,1.065,0.276
11/23/22,4,S3,1.004,52.93,3.333,0.77,3.691,1.621
11/23/22,2,S12,1.355,13.531,1.485,28.494,0.943,0.312
11/23/22,2,S1,0.638,48.378,10.59,0.921,4.18,0.788
11/23/22,4,S2,0.652,51.462,5.64,0.927,3.78,0.92
11/23/22,4,S11,0.967,7.741,0.821,19.057,0.709,0.138
11/23/22,2,S3,1.009,53.224,3.405,0.944,3.959,1.418
11/23/22,3,S1,0.629,48.125,9.828,1.224,4.964,0.808
11/23/22,4,S1,0.632,48.048,6.953,1.373,3.802,0.64
11/23/22,3,S2,0.642,51.217,6.601,0.692,4.678,0.954
11/23/22,3,S11,1.003,8.311,1.517,23.7,0.697,0.164
11/23/22,2,S11,0.974,8.082,1.681,25.308,0.52,0.162
11/23/22,3,S3,0.983,52.815,3.312,0.97,2.956,1.373
11/23/22,3,S12,1.383,13.908,1.243,27.86,0.998,0.324
11/23/22,2,S2,0.662,51.525,7.024,0.708,4.303,0.964
11/24/22,2,S2,0.669,51.548,7.018,0.768,4.268,0.968
11/24/22,2,S3,1.006,53.115,3.398,1.03,3.926,1.416
11/24/22,4,S1,0.635,48.36,7.111,1.268,3.897,0.53
11/24/22,3,S11,1.004,8.306,1.476,23.843,0.655,0.17
11/24/22,3,S1,0.627,48.162,9.996,1.122,4.979,0.805
11/24/22,2,S11,0.975,8.095,1.67,25.15,0.526,0.163
11/24/22,3,S3,0.978,52.915,3.278,0.839,3.028,1.366
11/24/22,2,S12,1.361,13.522,1.489,28.615,0.952,0.314
11/24/22,4,S2,0.654,51.56,5.584,0.88,3.853,0.963
11/24/22,2,S1,0.635,48.288,10.695,0.904,4.166,0.789
11/24/22,3,S2,0.649,51.334,6.641,0.711,4.642,0.966
11/24/22,3,S12,1.384,13.98,1.234,27.68,1.043,0.321
11/25/22,2,S3,1.016,53.245,3.488,1.214,4.054,1.44
11/25/22,4,S1,0.628,48.19,7.085,1.321,3.849,0.585
11/25/22,2,S2,0.656,51.675,7.037,0.702,4.313,0.965
11/25/22,2,S1,0.635,48.37,10.185,1.348,4.186,0.792
11/25/22,3,S12,1.37,13.89,1.2,27.456,0.976,0.324
11/25/22,3,S11,1.002,8.306,1.481,23.29,0.673,0.17
11/25/22,2,S11,0.975,8.176,1.676,24.64,0.53,0.165
11/25/22,2,S12,1.352,13.564,1.472,28.819,0.907,0.314
11/25/22,4,S2,0.66,51.575,5.602,0.844,3.849,0.947
11/25/22,4,S3,1.003,52.89,3.367,0.794,3.714,1.625
11/25/22,3,S3,0.975,52.813,3.307,0.961,2.98,1.371
11/25/22,3,S1,0.631,48.125,10.128,1.066,4.994,0.8
11/25/22,4,S11,0.968,7.742,0.849,19.395,0.698,0.14
11/25/22,4,S12,1.361,13.284,0.93,20.251,1.142,0.261
11/25/22,3,S2,0.644,51.284,6.625,0.725,4.67,0.962
11/26/22,2,S12,1.354,13.495,1.46,28.638,0.903,0.315
11/26/22,2,S1,0.641,48.63,10.376,1.252,4.196,0.806
11/26/22,4,S2,0.656,51.535,5.533,0.906,3.845,0.944
11/26/22,4,S1,0.626,48.043,6.988,1.376,3.777,0.688
11/26/22,3,S2,0.646,51.422,6.548,0.758,4.668,0.959
11/26/22,2,S11,0.972,8.212,1.704,24.57,0.534,0.165
11/26/22,3,S1,0.632,48.265,9.847,1.104,4.97,0.807
11/26/22,2,S3,1.012,53.27,3.448,1.22,4.015,1.435
11/26/22,2,S2,0.66,51.715,6.912,0.784,4.301,0.963
11/27/22,3,S12,1.382,13.933,1.248,28.307,1.023,0.323
11/27/22,3,S11,1.004,8.329,1.492,23.835,0.666,0.167
11/27/22,2,S1,0.633,47.885,10.058,1.355,4.155,0.782
11/27/22,3,S3,0.988,52.945,3.388,1.188,2.912,1.373
11/27/22,2,S11,0.976,8.084,1.692,25.69,0.525,0.163
11/27/22,3,S1,0.63,48.218,10.078,1.07,4.99,0.801
11/27/22,2,S2,0.676,51.38,7.046,0.676,4.294,0.949
11/27/22,2,S3,1.024,53.05,3.486,1.114,4.028,1.424
11/27/22,2,S12,1.335,13.332,1.473,28.34,0.916,0.31
11/27/22,3,S2,0.649,51.462,6.564,0.767,4.676,0.957
11/28/22,4,S3,1.003,52.86,3.434,1.005,3.712,1.62
11/28/22,3,S11,1.001,8.342,1.48,23.748,0.663,0.167
11/28/22,4,S1,0.628,48.097,6.879,1.382,3.834,0.61
11/28/22,4,S12,1.342,13.175,0.904,20.145,1.084,0.273
11/28/22,3,S3,0.978,52.948,3.272,1.111,2.962,1.37
11/28/22,2,S3,1.013,53.408,3.478,1.205,4.021,1.427
11/28/22,3,S12,1.351,13.845,1.175,27.265,1.002,0.323
11/28/22,2,S2,0.664,51.93,7.145,0.804,4.353,0.97
11/28/22,4,S2,0.656,51.52,5.535,0.931,3.884,0.928
11/28/22,2,S1,0.638,48.398,10.459,1.154,4.175,0.804
11/28/22,3,S1,0.631,48.374,10.154,1.108,5.02,0.806
11/28/22,4,S11,0.971,7.746,0.837,19.815,0.685,0.144
11/28/22,3,S2,0.645,51.305,6.658,0.769,4.686,0.957
11/28/22,2,S11,0.966,8.18,1.752,25.12,0.525,0.161
11/28/22,2,S12,1.335,13.499,1.472,28.474,0.894,0.312
11/29/22,3,S11,1.003,8.291,1.553,23.722,0.681,0.17
11/29/22,3,S2,0.643,51.165,6.678,0.843,4.672,0.963
11/29/22,2,S11,0.973,8.151,1.705,24.738,0.531,0.162
11/29/22,3,S1,0.632,48.225,10.076,1.14,5.036,0.806
11/29/22,2,S12,1.347,13.462,1.502,28.382,0.918,0.31
11/29/22,4,S12,1.35,13.26,0.933,20.105,1.024,0.285
11/29/22,3,S3,0.985,45.346,3.142,4.613,2.629,1.164
11/29/22,3,S12,1.363,13.884,1.215,27.516,0.901,0.323
11/29/22,4,S2,0.66,51.58,5.523,0.926,3.842,0.955
11/29/22,2,S2,0.655,52.002,6.951,0.807,4.311,0.965
11/29/22,2,S1,0.63,48.18,10.502,1.194,4.152,0.791
11/29/22,2,S3,1.015,53.578,3.505,1.074,3.97,1.431
11/29/22,4,S11,0.965,7.732,0.848,19.145,0.712,0.135
11/29/22,4,S3,0.997,52.88,3.362,0.792,3.588,1.597
11/29/22,4,S1,0.629,48.277,7.142,1.291,3.898,0.454
12/1/22,3,S11,1,8.33,1.467,22.45,0.672,0.171
12/1/22,3,S12,1.337,13.737,1.274,28.183,0.861,0.322
12/2/22,2,S3,1.007,53.53,3.587,1.352,4.03,1.432
12/2/22,4,S12,1.358,13.355,0.932,20.358,1.084,0.272
12/2/22,3,S1,0.632,48.25,10.415,1.04,5.002,0.805
12/2/22,2,S11,0.971,8.109,1.698,25.325,0.522,0.163
12/2/22,2,S2,0.651,51.785,6.93,0.724,4.247,0.953
12/2/22,2,S12,1.343,13.362,1.493,28.24,0.916,0.312
12/2/22,3,S2,0.645,51.053,6.653,0.795,4.691,0.95
12/2/22,4,S3,1.002,52.98,3.484,1.004,3.669,1.594
12/2/22,4,S1,0.63,48.32,7.065,1.331,3.725,0.744
12/2/22,4,S11,0.97,7.78,0.824,19.52,0.689,0.141
12/2/22,3,S3,0.984,52.91,3.324,1.288,2.983,1.38
12/2/22,4,S2,0.657,51.39,5.531,0.87,3.802,0.937
12/2/22,3,S11,1.001,8.306,1.513,23.197,0.676,0.166
12/2/22,2,S1,0.627,48.595,10.515,1.06,4.192,0.8
12/2/22,3,S12,1.371,13.896,1.211,27.372,0.974,0.323
12/3/22,3,S11,1.003,8.362,1.462,23.56,0.647,0.171
12/3/22,4,S2,0.651,51.28,5.53,0.99,3.816,0.938
12/3/22,4,S3,1.002,52.965,3.526,1.05,3.667,1.593
12/3/22,3,S12,1.368,13.86,1.23,27.532,0.989,0.322
12/3/22,3,S1,0.635,48.23,10.301,1.138,5.041,0.798
12/3/22,3,S2,0.639,51.1,6.594,0.758,4.62,0.952
12/3/22,2,S3,1.016,53.315,3.622,1.402,4.04,1.424
12/3/22,3,S3,0.985,52.68,3.356,1.402,3.103,1.364
12/3/22,4,S1,0.63,48.42,7.162,1.407,3.744,0.738
12/3/22,2,S12,1.343,13.435,1.514,28.272,0.924,0.308
12/3/22,2,S2,0.663,51.755,6.946,0.749,4.259,0.959
12/3/22,2,S1,0.629,48.2,10.575,1.039,4.145,0.784
12/3/22,4,S12,1.364,13.33,0.936,20.542,1.146,0.26
12/3/22,2,S11,0.975,8.132,1.728,25.29,0.521,0.161
12/3/22,4,S11,0.974,7.785,0.882,19.43,0.692,0.141
12/5/22,2,S12,1.336,13.5,1.496,28.382,0.926,0.313
12/5/22,2,S1,0.637,48.545,10.865,0.928,4.203,0.787
12/5/22,3,S12,1.362,13.91,1.235,27.455,1.01,0.322
12/5/22,3,S1,0.627,48.055,10.625,0.936,5.031,0.802
12/5/22,4,S12,1.363,13.392,0.942,20.602,1.136,0.262
12/5/22,3,S2,0.65,51.145,6.624,0.843,4.702,0.958
12/5/22,2,S3,1.026,53.29,3.419,0.825,3.972,1.424
12/5/22,3,S3,0.99,53.11,3.235,0.846,2.976,1.369
12/5/22,2,S2,0.662,51.695,6.901,0.786,4.294,0.967
