num,YEAR,CONTNUM,VESSEL,Start_Loading,End_Loading,DAYS,LAB3,LP-cobalt,DP-cobalt,LP-silica,DP-silica,LP-alumina,DP-alumina,LP-moisture,DP-moisture,LP-TONNAGE,DP-TONNAGE
304,2013,42,ZHONG HAI CHANG YUN 6,2013-06-10,2013-06-18,8,INTERTEK,0.75,0.73,49.830000000000005,49.519999999999996,7.960000000000001,8.16,32.98,32.519999999999996,55500.0,
305,2013,43,CENTRANS HERMES,2013-06-08,2013-06-16,8,,0.76,,50.33,,7.03,,33.69,,55000.0,
294,2013,32,HONG KAI,2013-06-06,2013-06-11,5,,1.02,,49.74,,7.5200000000000005,,36.32,,45105.0,
310,2013,48,VICTORIA VII,2013-06-02,2013-06-10,8,,0.77,,50.24999999999999,,7.180000000000001,,34.760000000000005,,53000.0,
286,2013,24,JIA AN SHAN,2013-05-31,2013-06-07,7,INTERTEK,0.74,0.74,50.44,50.21,6.859999999999999,6.64,34.63,34.71,55950.0,55950.0
285,2013,23,YUEDIAN 53,2013-05-31,2013-06-06,6,,0.79,,50.43,,6.74,,35.17,,55000.0,
303,2013,41,DYNASTY XIA,2013-05-29,2013-06-05,7,INTERTEK,0.7799999999999999,0.76,50.1,50.27,6.65,,35.36,35.03,55250.0,
283,2013,21,MANDARIN FORTUNE,2013-05-26,2013-06-03,8,,0.7799999999999999,,50.349999999999994,,6.67,,35.099999999999994,,54769.0,
284,2013,22,JIN WAN,2013-05-25,2013-06-01,7,,0.79,,50.18,,6.84,,35.22,,54502.0,
290,2013,28,GLOBAL ACE,2013-05-25,2013-05-30,5,,0.97,,48.79,,8.15,,36.919999999999995,,50622.0,
312,2013,50,BAO RESOURCE,2013-05-23,2013-05-29,6,,1.01,,48.74,,8.08,,37.480000000000004,,55000.0,
287,2013,25,DARYA MAHESH,2013-05-21,2013-05-26,5,,0.83,,50.07,,6.69,,35.64,,54650.0,
292,2013,30,MANDARIN NOBLE,2013-05-21,2013-05-25,4,INTERTEK,0.8500000000000001,0.8200000000000001,49.89,50.1,7.23,,35.61,35.76,54450.0,54450.0
291,2013,29,FLAG ALEXANDROS,2013-05-19,2013-05-23,4,,0.8099999999999999,,50.49,,6.61,,35.13,,55000.0,
280,2013,18,PACIFIC BRIGHT,2013-05-16,2013-05-22,6,INTERTEK,0.83,0.8200000000000001,50.1,50.260000000000005,6.88,,35.870000000000005,35.55,55000.0,55000.0
289,2013,27,GLOBAL MAJESTY,2013-05-12,2013-05-20,8,,0.9900000000000001,,48.0,,7.71,,36.99,,53900.0,
282,2013,20,EQUINOX VOYAGER 32,2013-05-11,2013-05-18,7,INTERTEK,0.8099999999999999,0.8099999999999999,49.94,50.42,6.890000000000001,,36.55,36.36,51000.0,
278,2013,16,AMOY PROGRESS,2013-05-11,2013-05-18,7,,0.83,,50.28,,6.510000000000001,,36.7,,55000.0,
288,2013,26,BAO BRIGHT,2013-05-10,2013-05-19,9,INTERTEK,0.8200000000000001,0.8,50.11,49.82,7.28,6.950000000000001,35.86,36.09,54749.0,54749.0
279,2013,17,MAPLE RUBY,2013-05-09,2013-05-16,7,INTERTEK,0.8099999999999999,0.8099999999999999,49.980000000000004,49.71,7.39,,36.05,35.86,55000.0,55000.0
274,2013,12,SUNNY HORIZON,2013-05-07,2013-05-12,5,INTERTEK,0.79,0.76,50.06,49.94,7.17,,35.57,35.55,55500.0,55500.0
276,2013,14,JIA CHENG SHAN,2013-05-03,2013-05-10,7,INTERTEK,0.8200000000000001,0.8,49.89,50.09,7.59,,35.72,36.08,55602.0,55602.0
281,2013,19,RUI NING 8,2013-04-30,2013-05-08,8,INTERTEK,0.86,0.8099999999999999,49.72,49.91,7.539999999999999,,36.46,36.32,51951.0,51951.0
277,2013,15,DARYA MAHESH,2013-04-29,2013-05-07,8,,0.8200000000000001,,49.96,,7.32,,35.88,,54344.0,
275,2013,13,FLEET PHOENIX,2013-04-28,2013-05-05,7,INTERTEK,0.83,0.7799999999999999,50.38,49.88,7.03,6.909999999999999,35.83,36.13,54100.0,54100.0
270,2013,8,JIN CHENG,2013-04-27,2013-05-04,7,,0.8500000000000001,,50.43,,6.7299999999999995,,37.169999999999995,,51250.0,
272,2013,10,DYNASTY SHANG,2013-04-24,2013-05-02,8,INTERTEK,0.8500000000000001,0.8200000000000001,50.38,50.160000000000004,6.7299999999999995,,36.85,36.86,55000.0,55002.0
271,2013,9,JIN HAO,2013-04-20,2013-04-30,10,INTERTEK,0.88,0.84,50.32,50.1,6.4799999999999995,,37.7,37.55,55462.0,55464.0
269,2013,7,BAO BRIGHT,2013-04-18,2013-04-27,9,INTERTEK,0.8500000000000001,0.8099999999999999,50.06,50.080000000000005,6.65,,37.2,37.51,54533.0,54533.0
273,2013,11,JIN FENG,2013-04-18,2013-04-26,8,,0.86,,50.11,,6.890000000000001,,37.19,,55901.0,
265,2013,3,MANDARIN PHOENIX,2013-04-17,2013-04-23,6,INTERTEK,0.83,,50.2,,5.96,,36.86,,55000.0,
264,2013,2,SHENG AN HAI,2013-04-14,2013-04-22,8,,0.8099999999999999,,50.21,,6.41,,36.78,,55000.0,
266,2013,4,RUI NING 7,2013-04-09,2013-04-16,7,INTERTEK,0.7799999999999999,0.77,50.32,50.13999999999999,6.88,,35.52,35.47,53858.0,53858.0
268,2013,6,LAN HAI HE MEI,2013-04-04,2013-04-15,11,INTERTEK,0.76,0.73,50.38,50.05,6.47,,36.04,36.0,56850.0,56852.0
267,2013,5,LAN HAI LI LIANG,2013-03-31,2013-04-10,10,INTERTEK,0.76,0.75,50.71,50.91,6.47,,36.059999999999995,35.699999999999996,55233.0,55233.0
263,2013,1,PAX PHOENIX,2013-03-19,2013-03-25,6,,0.8,,50.44,,5.79,,37.07,,48675.0,
245,2012,245,SEAPACE,2012-09-12,2012-09-20,8,INTERTEK,0.98,0.9400000000000001,50.29,50.129999999999995,5.75,,37.16,39.17,55000.0,55000.0
262,2012,262,OCEAN PROMISE,2012-09-08,2012-09-15,7,,0.98,,49.49,,6.69,,37.730000000000004,,46912.0,
261,2012,261,DATO LUCKY,2012-09-04,2012-09-15,11,,0.9900000000000001,,49.54,,6.64,,38.15,,55000.0,
252,2012,252,JING YANG,2012-09-02,2012-09-12,10,,0.96,,49.76,,6.58,,37.059999999999995,,45772.0,
254,2012,254,HONG YU,2012-09-01,2012-09-10,9,,0.96,,49.38,,6.710000000000001,,37.08,,44050.0,
258,2012,258,EQUINOX VOYAGER 12,2012-09-01,2012-09-09,8,,0.97,,49.74,,6.3,,37.47,,51017.0,
253,2012,253,HONG KAI,2012-09-01,2012-09-07,6,,0.96,,49.769999999999996,,6.3100000000000005,,37.25,,44904.0,
255,2012,255,HONG DE,2012-08-30,2012-09-06,7,,0.96,,50.14999999999999,,5.94,,37.43,,43602.0,
248,2012,248,JIN AO,2012-08-29,2012-09-03,5,,0.8,,51.57000000000001,,4.99,,35.93,,55000.0,
250,2012,250,GLOBAL KING,2012-08-27,2012-08-31,4,,0.8,,50.82,,5.89,,35.260000000000005,,49719.0,
260,2012,260,EQUINOX DAWN,2012-08-26,2012-08-29,3,,0.9400000000000001,,51.03,,5.64,,37.769999999999996,,46241.0,
244,2012,244,AMOY FORTUNE,2012-08-24,2012-08-29,5,INTERTEK,0.9900000000000001,0.96,50.370000000000005,50.36000000000001,5.8999999999999995,,37.46,38.46,55000.0,55000.0
259,2012,259,ZORINA   ,2012-08-19,2012-08-24,5,,0.98,,50.36000000000001,,5.7299999999999995,,37.07,,55000.0,
251,2012,251,TIANJIN VENTURE,2012-08-19,2012-08-23,4,,0.97,,50.21,,5.72,,37.66,,51655.0,
239,2012,239,RUI NING 5,2012-08-19,2012-08-23,4,,0.8200000000000001,0.79,51.25999999999999,51.31,5.52,,35.86,36.309999999999995,53003.0,
243,2012,243,BRIGHT HERO,2012-08-16,2012-08-19,3,,1.01,,49.27,,6.78,,37.480000000000004,,46481.0,
242,2012,242,OCEAN PROMISE,2012-08-14,2012-08-17,3,,1.03,,49.86,,6.04,,37.37,,46607.0,
241,2012,241,JIN SHUN,2012-08-11,2012-08-17,6,INTERTEK,1.03,0.97,50.029999999999994,49.220000000000006,5.800000000000001,,37.2,39.2,53515.0,53515.0
236,2012,236,JIA YONG SHAN,2012-08-09,2012-08-16,7,,0.77,,50.61,,5.91,,35.82,,57200.0,
249,2012,249,OCEAN FRIEND,2012-08-08,2012-08-14,6,,0.76,,50.760000000000005,,5.800000000000001,,35.510000000000005,,50235.0,
240,2012,240,EQUINOX DAWN,2012-08-07,2012-08-12,5,CCIC,1.02,0.98,49.78,48.24,5.5,6.279999999999999,37.25,39.56,50731.0,50731.0
238,2012,238,GLOBAL KING,2012-08-06,2012-08-11,5,,0.7799999999999999,,50.78,,5.46,,36.83,,50536.0,
237,2012,237,ANNA BO,2012-08-04,2012-08-12,8,,0.9900000000000001,,50.28,,5.0200000000000005,,37.22,,55550.0,
232,2012,232,RUI NING 10,2012-08-04,2012-08-09,5,INTERTEK,0.76,0.72,50.7,50.14999999999999,5.67,,35.69,36.15,53342.0,53342.0
221,2012,221,HE HE,2012-08-02,2012-08-07,5,,0.7799999999999999,,51.41,,4.81,,36.68,,55000.0,
235,2012,235,HONG YU,2012-08-02,2012-08-05,3,,1.01,,49.43,,5.64,,37.56,,43870.0,
234,2012,234,HONG KAI,2012-07-30,2012-08-03,4,,1.0,,49.46,,6.35,,37.35,,45203.0,
233,2012,233,JING YANG,2012-07-29,2012-08-02,4,CCIC,1.0,0.97,49.29,47.54,6.43,6.510000000000001,37.44,39.68,45710.0,45710.0
229,2012,229,JIN SUI,2012-07-24,2012-07-30,6,INTERTEK,0.74,0.7000000000000001,50.55,51.06,5.81,,36.04,35.24,55000.0,55003.0
227,2012,227,HONG DE,2012-07-24,2012-07-30,6,,0.9900000000000001,,49.45,,6.02,,37.28,,44208.0,
226,2012,226,NEO,2012-07-22,2012-07-27,5,CCIC,0.98,0.98,50.470000000000006,48.53,5.86,6.329999999999999,39.519999999999996,40.04,55000.0,55000.0
224,2012,224,BRIGHT HERO,2012-07-20,2012-07-23,3,CCIC,1.0,0.9400000000000001,50.3,47.82,6.11,6.22,39.839999999999996,36.89,46252.0,
220,2012,220,OCEAN PROMISE,2012-07-17,2012-07-22,5,INTERTEK,0.95,0.97,50.480000000000004,48.38,5.57,6.15,39.96,38.54,46332.0,
231,2012,231,JIN JI,2012-07-15,2012-07-21,6,INTERTEK,0.73,0.7100000000000001,50.86000000000001,50.51,6.529999999999999,,35.099999999999994,35.260000000000005,54710.0,54714.0
230,2012,230,FORTUNE APRICOT,2012-07-14,2012-07-20,6,INTERTEK,0.74,0.74,50.41,50.3,6.65,6.510000000000001,35.94,35.949999999999996,55212.0,55218.0
228,2012,228,GLOBAL KING,2012-07-13,2012-07-20,7,,0.76,,50.86000000000001,,5.99,,35.8,,50265.0,
223,2012,223,TONG XIANG,2012-07-11,2012-07-18,7,CCIC,0.98,0.96,50.1,48.089999999999996,5.86,6.03,39.56,39.73,46355.0,46355.0
225,2012,225,OCEAN FRIEND,2012-07-07,2012-07-12,5,INTERTEK,0.9900000000000001,0.95,50.57000000000001,49.7,5.84,6.18,38.87,37.88,49845.0,49853.0
222,2012,222,HONG YU,2012-07-06,2012-07-10,4,CCIC,0.9900000000000001,0.9400000000000001,51.06,47.839999999999996,5.5,6.239999999999999,36.16,40.489999999999995,43634.0,43643.0
193,2012,193,HONG KAI,2012-07-04,2012-07-08,4,INTERTEK,0.98,0.9299999999999999,51.23,48.46,5.38,5.94,37.16,40.81,44915.0,44915.0
218,2012,218,RUI NING 10,2012-06-29,2012-07-04,5,INTERTEK,0.76,0.73,51.2,50.14999999999999,6.11,6.419999999999999,35.69,35.66,53679.0,53680.0
213,2012,213,CS DAISY,2012-06-24,2012-07-03,9,INTERTEK,0.75,0.73,51.57000000000001,50.8,5.94,,35.02,34.949999999999996,55000.0,55002.0
219,2012,219,JIA SHUN SHAN,2012-06-24,2012-07-01,7,INTERTEK,0.75,0.76,51.23,50.21,6.510000000000001,6.6000000000000005,34.97,35.949999999999996,55000.0,55000.0
212,2012,212,BRIGHT MOON,2012-06-23,2012-06-29,6,,0.74,,51.44,,6.22,,34.449999999999996,,54662.0,
217,2012,217,GLOBAL KING,2012-06-22,2012-06-28,6,INTERTEK,0.73,0.7100000000000001,51.580000000000005,50.41,6.04,,35.13,35.449999999999996,50072.0,50076.0
216,2012,216,HONG DE,2012-06-21,2012-06-27,6,,0.98,,50.68,,5.92,,38.89,,43925.0,
214,2012,214,BRIGHT HERO,2012-06-19,2012-06-24,5,,0.95,,50.82,,5.72,,39.04,,47255.0,
208,2012,208,YUE DIAN 57,2012-06-16,2012-06-22,6,INTERTEK,0.69,0.6799999999999999,52.04,52.12,5.99,,34.449999999999996,34.06,55000.0,55002.0
215,2012,215,OCEAN PROMISE,2012-06-16,2012-06-21,5,,0.98,,50.81,,5.62,,39.35,,47102.0,
207,2012,207,FAR EASTERN VENUS,2012-06-14,2012-06-19,5,,0.97,,50.849999999999994,,5.79,,37.41,,51501.0,
211,2012,211,HEILAN JOURNEY,2012-06-12,2012-06-19,7,INTERTEK,0.73,0.72,51.61,50.739999999999995,5.89,,35.61,35.61,55658.0,55658.0
206,2012,206,HONG YU,2012-06-10,2012-06-15,5,,0.9900000000000001,,49.730000000000004,,5.87,,37.330000000000005,,43965.0,
205,2012,205,OCEAN FRIEND,2012-06-09,2012-06-13,4,INTERTEK,0.7000000000000001,0.69,50.62,49.03,6.61,,34.96,35.410000000000004,50225.0,50229.0
209,2012,209,CS BRAVE,2012-06-06,2012-06-11,5,INTERTEK,0.97,0.98,50.59,49.730000000000004,6.260000000000001,5.8500000000000005,38.279999999999994,37.940000000000005,55210.0,55212.0
201,2012,201,RUI NING 7,2012-06-06,2012-06-11,5,INTERTEK,1.0,1.0,49.769999999999996,49.13,6.260000000000001,6.950000000000001,37.940000000000005,38.22,53555.0,53555.0
198,2012,198,HONG DE,2012-06-03,2012-06-08,5,,0.95,,50.01,,5.8999999999999995,,38.26,,43708.0,
210,2012,210,JOSCO RUNZHOU,2012-06-01,2012-06-07,6,INTERTEK,0.6799999999999999,0.7000000000000001,51.18000000000001,50.28,6.77,7.22,33.21,32.65,57242.0,57245.0
204,2012,204,GLOBAL KING,2012-06-01,2012-06-06,5,,0.67,,51.300000000000004,,6.92,,33.48,,49682.0,
200,2012,200,OCEAN PROMISE,2012-05-29,2012-06-01,3,,1.0,,50.06,,5.96,,38.37,,46805.0,
199,2012,199,BRIGHT HERO,2012-05-29,2012-06-01,3,,0.97,,50.760000000000005,,5.81,,37.97,,47005.0,
203,2012,203,FAR EASTERN VENUS,2012-05-24,2012-05-29,5,,0.97,,50.0,,6.16,,38.14,,51166.0,
184,2012,184,RUI NING 10,2012-05-24,2012-05-29,5,INTERTEK,0.74,0.73,51.13999999999999,50.39,6.35,6.78,34.67,34.67,53329.0,53300.0
196,2012,196,HONG YU,2012-05-21,2012-05-26,5,,0.97,,49.49,,6.1899999999999995,,38.95,,43857.0,
202,2012,202,JIN JI,2012-05-21,2012-05-25,4,INTERTEK,0.98,0.95,50.07,49.19,6.4399999999999995,6.710000000000001,39.22,36.120000000000005,55000.0,55002.0
191,2012,191,MANDARIN PHOENIX,2012-05-15,2012-05-22,7,INTERTEK,0.6799999999999999,0.6799999999999999,51.66,51.03,6.32,6.5,34.57,34.39,55000.0,55003.0
197,2012,197,FASSA 3,2012-05-15,2012-05-19,4,,0.7088888888888889,0.7100000000000001,50.470000000000006,49.57,6.710000000000001,,34.08,34.21,54155.0,54155.0
194,2012,194,JIN MING,2012-05-13,2012-05-18,5,INTERTEK,0.69,0.69,50.29,50.42,7.630000000000001,7.3999999999999995,33.39,33.739999999999995,60233.0,60235.0
195,2012,195,GLOBAL KING,2012-05-10,2012-05-15,5,INTERTEK,0.7292307692307691,0.76,50.32,50.03999999999999,7.6,,34.64615384615385,34.86,50485.0,50485.0
192,2012,192,OCEAN FRIEND,2012-05-08,2012-05-14,6,INTERTEK,0.7100000000000001,0.72,50.449999999999996,50.07,7.08,,36.28,36.67,49955.0,49956.0
190,2012,190,OCEAN PROMISE,2012-05-07,2012-05-11,4,CCIC,0.95,0.86,49.96,48.59,6.4,6.35,39.4,40.53,46507.0,46507.0
187,2012,187,JIA YONG SHAN,2012-05-06,2012-05-12,6,INTERTEK,0.7100000000000001,0.7000000000000001,50.33,50.06,6.9,,36.03,35.91,57047.0,57047.0
189,2012,189,BRIGHT HERO,2012-05-03,2012-05-06,3,CCIC,1.01,0.91,49.730000000000004,46.28,6.460000000000001,6.39,39.17,36.58,46807.0,46807.0
188,2012,188,HONG YU,2012-04-27,2012-05-05,8,CCIC,0.96,0.89,50.42,48.370000000000005,6.39,6.35,39.28,36.44,43701.0,43701.0
186,2012,186,CENTRANS DIONYSUS,2012-04-25,2012-05-03,8,INTERTEK,0.96,0.96,49.69,48.15,6.34,6.75,39.58,38.34,55183.0,55185.0
185,2012,185,FORTUNE APRICOT,2012-04-25,2012-05-02,7,INTERTEK,0.74,0.73,50.029999999999994,49.11,6.619999999999999,,36.66,36.66,55212.0,55212.0
183,2012,183,GLOBAL KING,2012-04-17,2012-04-23,6,INTERTEK,0.7576923076923078,0.76,49.49285714285713,49.7,6.84,,37.53571428571429,37.519999999999996,50102.0,
182,2012,182,JIN PING,2012-04-15,2012-04-21,6,INTERTEK,0.9315384615384616,0.8999999999999999,48.71538461538462,48.809999999999995,7.02,,39.08,39.5,49603.0,49603.0
180,2012,180,PACIFIC SCORPIO,2012-04-13,2012-04-21,8,INTERTEK,0.7323076923076923,0.72,49.730000000000004,49.7,6.8500000000000005,,37.03,36.91,47612.0,47619.0
181,2012,181,IKAN SEMBAK,2012-04-02,2012-04-13,11,,0.73,,49.769999999999996,,7.07,,37.28,,60303.0,
179,2012,179,JIN BI,2012-03-26,2012-04-07,12,INTERTEK,0.7069230769230769,0.7100000000000001,49.519230769230774,49.27,6.87,7.03,38.4,38.45,46794.0,46796.0
5,2008,5, STOVE TRADITION,2008-08-04,2008-08-09,5,,1.04,,48.35,,6.32,,35.410000000000004,,45115.0,
4,2008,4, JIN CHENG,2008-05-28,2008-06-02,5,,1.03,,47.78,,,,34.67,,51530.02900000002,
3,2008,3, PACIFIC ETERNITY,2008-04-04,2008-04-11,7,,0.95,,47.42,,11.03,,35.36,,44133.0,
2,2008,2, PACIFIC ETERNITY,2008-03-19,2008-03-24,5,,1.0001987582899714,,49.090833234296,,9.88,,35.99410153102336,,44076.85999999999,
1,2007,1, OCEAN GRACE,2007-10-20,2007-10-30,10,,0.9112804940061134,,47.65829273031538,,10.52,,35.59189019956824,,44798.312,
606,2016,76,JOSCO YANGZHOU,,,0,CCIC-CHINA,0.91,0.9199999999999999,49.49,49.26,0.0,,36.08,36.18,,
605,2016,75,blank,,,0,,,,,,,,,,,
604,2016,74,JIN SUI,,,0,CCIC-CHINA,0.9299999999999999,0.91,49.79,49.09,0.0,,36.77,36.199999999999996,,
603,2016,73,blank,,,0,,,,,,,,,,,
602,2016,72,blank,,,0,,,,,,,,,,,
601,2016,71,blank,,,0,,,,,,,,,,,
600,2016,70,blank,,,0,,,,,,,,,,,
599,2016,69,blank,,,0,,,,,,,,,,,
598,2016,68,KANGZHONG,,,0,INTERTEK-CHINA,1.51,1.49,18.27,17.51,1.43,1.35,35.120000000000005,34.92,,
596,2016,66,blank,,,0,,,,,,,,,,,
595,2016,65,blank,,,0,,,,,,,,,,,
593,2016,63,JIN YAO,,,0,INTERTEK-CHINA,1.51,1.52,19.16,18.970000000000002,1.4200000000000002,1.41,36.370000000000005,34.46,45234.0,45268.0
592,2016,62,JIN XNG,,,0,INTERTEK-CHINA,0.95,0.9199999999999999,49.9,50.06,4.64,4.859999999999999,37.519999999999996,37.480000000000004,54050.0,54060.0
591,2016,61,JIN HENG,,,0,INTERTEK-CHINA,0.9199999999999999,0.9400000000000001,49.86,49.7,4.68,4.8,37.53,38.04,53626.0,53637.0
590,2016,60,PACIFIC VALOR,,,0,INTERTEK-CHINA,0.9299999999999999,0.9400000000000001,49.93,50.09,4.5,4.81,37.89,38.18,60500.0,60530.0
587,2016,57,JIA AN SHAN,,,0,CCIC-CHINA,0.9299999999999999,0.9400000000000001,49.919999999999995,48.58,4.84,4.390000000000001,36.78,38.22,55750.0,55755.0
586,2016,56,JIN GANG,,,0,CCIC-CHINA,0.95,1.01,49.94,49.220000000000006,4.36,4.34,37.8,38.46,54975.0,54981.0
579,2016,49,JIN JUN,,,0,INTERTEK-CHINA,0.9299999999999999,0.89,50.71,50.49,5.72,5.58,35.38,35.52,55316.0,55334.0
578,2016,48,JIN FU,,,0,INTERTEK-CHINA,0.9199999999999999,0.88,49.93,50.949999999999996,6.29,5.66,34.79,35.17,49700.0,49716.0
577,2016,47,JIN XING,,,0,INTERTEK-CHINA,0.91,0.88,50.2,50.99,6.36,5.91,35.260000000000005,35.4,54400.0,54417.0
576,2016,46,SEACON 8,,,0,INTERTEK-CHINA,0.9400000000000001,0.89,50.64999999999999,50.32,6.0,5.64,34.660000000000004,35.35,55267.0,55271.0
575,2016,45,JIN CHENG,,,0,INTERTEK-CHINA,0.9299999999999999,0.88,51.629999999999995,50.33,5.56,5.63,35.35,35.31,51600.0,51608.0
573,2016,43,blank,,,0,,,,,,,,,,,
572,2016,42,JIN CHENG,,,0,INTERTEK-CHINA,0.73,0.7100000000000001,50.739999999999995,50.349999999999994,7.26,6.69,28.660000000000004,29.92,51800.0,51800.0
571,2016,41,JIN FU,,,0,INTERTEK-CHINA,0.7100000000000001,0.7100000000000001,50.760000000000005,50.38,6.75,6.43,31.81,32.32,45384.0,45386.0
569,2016,39,SEACON 8,,,0,INTERTEK-CHINA,0.9299999999999999,0.95,50.03999999999999,49.75,4.52,4.89,38.629999999999995,38.41,,54522.0
257,2012,257,blank,,,0,,,,,,,,,,,
256,2012,256,blank,,,0,,,,,,,,,,,
247,2012,247,blank,,,0,,,,,,,,,,,
246,2012,246,blank,,,0,,,,,,,,,,,
